Extension/Epoch  Lat(+N,deg)  Lon(+E,deg)  E-Amp(mm)  E-Pha(deg)  N-Amp(mm)  N-Pha(deg)  U-Amp(mm)  U-Pha(deg) 
20191016000000      46.92600000      236.08400000      0.73902828      180.00000000      2.35933099      180.00000000      7.43023709      0.00000000
20191116000000      46.92600000      236.08400000      0.42714796      180.00000000      2.06559368      180.00000000      6.71488444      0.00000000
20191216000000      46.92600000      236.08400000      0.10057237      0.00000000      2.03955976      180.00000000      4.06269437      0.00000000
20200116000000      46.92600000      236.08400000      0.15824113      0.00000000      1.94366257      180.00000000      0.81943168      0.00000000
20200215000000      46.92600000      236.08400000      0.56453661      0.00000000      1.51591175      180.00000000      0.34364348      180.00000000
20200316000000      46.92600000      236.08400000      0.39839088      0.00000000      1.19625185      180.00000000      0.45528657      0.00000000
20200416000000      46.92600000      236.08400000      0.69846001      0.00000000      1.04640189      180.00000000      0.13183838      0.00000000
20200516000000      46.92600000      236.08400000      0.36334869      0.00000000      1.29529686      180.00000000      1.09606447      0.00000000
20200616000000      46.92600000      236.08400000      0.03841284      0.00000000      1.77189615      180.00000000      1.59682546      0.00000000
20200716000000      46.92600000      236.08400000      0.52727341      180.00000000      2.09830834      180.00000000      3.40116361      0.00000000
20200816000000      46.92600000      236.08400000      0.97144116      180.00000000      2.24157036      180.00000000      6.79685720      0.00000000
20200916000000      46.92600000      236.08400000      1.08826216      180.00000000      2.02100695      180.00000000      9.18237733      0.00000000
20201016000000      46.92600000      236.08400000      1.03555263      180.00000000      1.91673663      180.00000000      6.19204882      0.00000000
20201116000000      46.92600000      236.08400000      0.56499319      180.00000000      1.61913323      180.00000000      4.83507739      0.00000000
20201216000000      46.92600000      236.08400000      0.51017420      180.00000000      1.64214854      180.00000000      2.67228082      0.00000000
20210116000000      46.92600000      236.08400000      0.04373079      180.00000000      1.23483775      180.00000000      1.49501740      0.00000000
20210215000000      46.92600000      236.08400000      0.13922642      0.00000000      1.27257279      180.00000000      1.06383137      0.00000000
20210316000000      46.92600000      236.08400000      0.36491965      0.00000000      0.96681833      180.00000000      1.10305777      180.00000000
20210416000000      46.92600000      236.08400000      0.12727300      0.00000000      0.97478639      180.00000000      0.78149167      180.00000000
20210516000000      46.92600000      236.08400000      0.03474956      0.00000000      1.04929328      180.00000000      1.24080005      0.00000000
20210616000000      46.92600000      236.08400000      0.46248085      180.00000000      1.55130825      180.00000000      3.29814620      0.00000000
20210716000000      46.92600000      236.08400000      1.00503190      180.00000000      2.08939178      180.00000000      6.36107873      0.00000000
20210816000000      46.92600000      236.08400000      1.53050897      180.00000000      2.48887729      180.00000000      8.72548078      0.00000000
20210916000000      46.92600000      236.08400000      1.56869844      180.00000000      2.30729554      180.00000000      7.98018876      0.00000000
