Extension/Epoch  Lat(+N,deg)  Lon(+E,deg)  E-Amp(mm)  E-Pha(deg)  N-Amp(mm)  N-Pha(deg)  U-Amp(mm)  U-Pha(deg) 
20191016000000      47.23700000      236.59200000      0.57277877      180.00000000      2.36397177      180.00000000      8.00459339      0.00000000
20191116000000      47.23700000      236.59200000      0.27540929      180.00000000      2.07824351      180.00000000      7.18091363      0.00000000
20191216000000      47.23700000      236.59200000      0.21168473      0.00000000      2.05573372      180.00000000      4.43583230      0.00000000
20200116000000      47.23700000      236.59200000      0.21144774      0.00000000      1.96087352      180.00000000      1.10268304      0.00000000
20200215000000      47.23700000      236.59200000      0.61639372      0.00000000      1.53902038      180.00000000      0.20928482      180.00000000
20200316000000      47.23700000      236.59200000      0.48430670      0.00000000      1.21563887      180.00000000      0.56503627      0.00000000
20200416000000      47.23700000      236.59200000      0.78536340      0.00000000      1.06134346      180.00000000      0.18466840      0.00000000
20200516000000      47.23700000      236.59200000      0.46896304      0.00000000      1.31023420      180.00000000      1.21645635      0.00000000
20200616000000      47.23700000      236.59200000      0.16679390      0.00000000      1.77982962      180.00000000      1.83904769      0.00000000
20200716000000      47.23700000      236.59200000      0.39149400      180.00000000      2.09904847      180.00000000      3.76205926      0.00000000
20200816000000      47.23700000      236.59200000      0.81669942      180.00000000      2.24348405      180.00000000      7.33865654      0.00000000
20200916000000      47.23700000      236.59200000      0.90200460      180.00000000      2.03851802      180.00000000      9.73396738      0.00000000
20201016000000      47.23700000      236.59200000      0.92821059      180.00000000      1.95890167      180.00000000      6.66119746      0.00000000
20201116000000      47.23700000      236.59200000      0.46658285      180.00000000      1.65536230      180.00000000      5.17215715      0.00000000
20201216000000      47.23700000      236.59200000      0.44367361      180.00000000      1.67581406      180.00000000      2.98523655      0.00000000
20210116000000      47.23700000      236.59200000      0.00069129      180.00000000      1.27562190      180.00000000      1.65479858      0.00000000
20210215000000      47.23700000      236.59200000      0.19089645      0.00000000      1.30665369      180.00000000      1.18049857      0.00000000
20210316000000      47.23700000      236.59200000      0.37502036      0.00000000      1.02405675      180.00000000      1.10060513      180.00000000
20210416000000      47.23700000      236.59200000      0.16350375      0.00000000      1.02418263      180.00000000      0.74248872      180.00000000
20210516000000      47.23700000      236.59200000      0.13677532      0.00000000      1.07267515      180.00000000      1.35222189      0.00000000
20210616000000      47.23700000      236.59200000      0.34728647      180.00000000      1.57009783      180.00000000      3.54245376      0.00000000
20210716000000      47.23700000      236.59200000      0.89720521      180.00000000      2.12639247      180.00000000      6.83542269      0.00000000
20210816000000      47.23700000      236.59200000      1.37209423      180.00000000      2.52520674      180.00000000      9.35820755      0.00000000
20210916000000      47.23700000      236.59200000      1.45687463      180.00000000      2.35432325      180.00000000      8.61592637      0.00000000
