Extension/Epoch  Lat(+N,deg)  Lon(+E,deg)  E-Amp(mm)  E-Pha(deg)  N-Amp(mm)  N-Pha(deg)  U-Amp(mm)  U-Pha(deg) 
20210816000000      30.52900000      267.91900000      0.71912011      0.00000000      0.71443186      180.00000000      2.34280616      180.00000000
20210916000000      30.52900000      267.91900000      0.89591378      0.00000000      0.86198153      180.00000000      1.78823398      180.00000000
20211016000000      30.52900000      267.91900000      0.72871612      0.00000000      1.05077641      180.00000000      2.11821217      180.00000000
20211116000000      30.52900000      267.91900000      0.66719475      0.00000000      0.82436420      180.00000000      1.34391060      180.00000000
20211216000000      30.52900000      267.91900000      0.79351403      0.00000000      0.70981987      180.00000000      1.15654253      180.00000000
20220116000000      30.52900000      267.91900000      0.83892583      0.00000000      0.18109377      180.00000000      2.01936273      180.00000000
20220215000000      30.52900000      267.91900000      0.85965082      0.00000000      0.13215813      180.00000000      2.17189117      180.00000000
20220316000000      30.52900000      267.91900000      1.00853518      0.00000000      0.29200990      0.00000000      3.29874132      180.00000000
20220416000000      30.52900000      267.91900000      1.09919967      0.00000000      0.37942354      0.00000000      3.34899988      180.00000000
20220516000000      30.52900000      267.91900000      0.99251072      0.00000000      0.26323795      0.00000000      2.16437501      180.00000000
20220616000000      30.52900000      267.91900000      1.10677669      0.00000000      0.26326432      180.00000000      0.60414820      180.00000000
20220716000000      30.52900000      267.91900000      1.09890070      0.00000000      1.12715508      180.00000000      0.84239238      0.00000000
20220816000000      30.52900000      267.91900000      0.78610479      0.00000000      1.42122066      180.00000000      2.12386837      0.00000000
20220916000000      30.52900000      267.91900000      0.85906681      0.00000000      1.49978286      180.00000000      0.00411170      180.00000000
20221016000000      30.52900000      267.91900000      0.93991541      0.00000000      2.07853635      180.00000000      2.85725259      0.00000000
20221116000000      30.52900000      267.91900000      0.86103822      0.00000000      1.62839083      180.00000000      1.82775806      0.00000000
20221216000000      30.52900000      267.91900000      0.77243190      0.00000000      1.09384105      180.00000000      0.19564304      180.00000000
