Extension/Epoch  Lat(+N,deg)  Lon(+E,deg)  E-Amp(mm)  E-Pha(deg)  N-Amp(mm)  N-Pha(deg)  U-Amp(mm)  U-Pha(deg) 
20210816000000      30.47600000      269.90400000      0.55157239      0.00000000      0.71052960      180.00000000      2.69530411      180.00000000
20210916000000      30.47600000      269.90400000      0.70311964      0.00000000      0.73342267      180.00000000      2.39680037      180.00000000
20211016000000      30.47600000      269.90400000      0.56213443      0.00000000      0.91636614      180.00000000      2.62518094      180.00000000
20211116000000      30.47600000      269.90400000      0.49218412      0.00000000      0.77143068      180.00000000      1.72597189      180.00000000
20211216000000      30.47600000      269.90400000      0.58048989      0.00000000      0.61853225      180.00000000      1.73817135      180.00000000
20220116000000      30.47600000      269.90400000      0.58711361      0.00000000      0.09731865      180.00000000      2.32750980      180.00000000
20220215000000      30.47600000      269.90400000      0.66991535      0.00000000      0.02773478      0.00000000      2.82598329      180.00000000
20220316000000      30.47600000      269.90400000      0.62953199      0.00000000      0.36068553      0.00000000      3.57908966      180.00000000
20220416000000      30.47600000      269.90400000      0.73616013      0.00000000      0.40046467      0.00000000      3.37189228      180.00000000
20220516000000      30.47600000      269.90400000      0.71342722      0.00000000      0.21638510      0.00000000      2.55667126      180.00000000
20220616000000      30.47600000      269.90400000      0.75443219      0.00000000      0.32507388      180.00000000      1.07963324      180.00000000
20220716000000      30.47600000      269.90400000      0.94334467      0.00000000      1.02145565      180.00000000      0.28722744      180.00000000
20220816000000      30.47600000      269.90400000      0.83376079      0.00000000      1.40644843      180.00000000      1.32097282      0.00000000
20220916000000      30.47600000      269.90400000      0.65483175      0.00000000      1.44337308      180.00000000      0.41592296      180.00000000
20221016000000      30.47600000      269.90400000      0.89890588      0.00000000      1.89566849      180.00000000      1.39597607      0.00000000
20221116000000      30.47600000      269.90400000      0.77788806      0.00000000      1.57141383      180.00000000      0.91806663      0.00000000
20221216000000      30.47600000      269.90400000      0.69359738      0.00000000      1.05359770      180.00000000      0.86930984      180.00000000
