Extension/Epoch  Lat(+N,deg)  Lon(+E,deg)  E-Amp(mm)  E-Pha(deg)  N-Amp(mm)  N-Pha(deg)  U-Amp(mm)  U-Pha(deg) 
20210816000000      30.21900000      267.94900000      0.71482759      0.00000000      0.66082414      180.00000000      2.27667592      180.00000000
20210916000000      30.21900000      267.94900000      0.87143483      0.00000000      0.79332896      180.00000000      1.79706722      180.00000000
20211016000000      30.21900000      267.94900000      0.71077031      0.00000000      0.94223300      180.00000000      2.16232753      180.00000000
20211116000000      30.21900000      267.94900000      0.65504615      0.00000000      0.75285611      180.00000000      1.38387779      180.00000000
20211216000000      30.21900000      267.94900000      0.77237045      0.00000000      0.65243944      180.00000000      1.17085807      180.00000000
20220116000000      30.21900000      267.94900000      0.81387537      0.00000000      0.14587219      180.00000000      1.91433812      180.00000000
20220215000000      30.21900000      267.94900000      0.83143943      0.00000000      0.08073200      180.00000000      2.09484939      180.00000000
20220316000000      30.21900000      267.94900000      0.97763038      0.00000000      0.30853218      0.00000000      3.04239250      180.00000000
20220416000000      30.21900000      267.94900000      1.07476822      0.00000000      0.38735288      0.00000000      3.06124433      180.00000000
20220516000000      30.21900000      267.94900000      0.97727377      0.00000000      0.21370694      0.00000000      1.94918986      180.00000000
20220616000000      30.21900000      267.94900000      1.08130960      0.00000000      0.34070878      180.00000000      0.47885799      180.00000000
20220716000000      30.21900000      267.94900000      1.07326422      0.00000000      1.11242876      180.00000000      0.70023769      0.00000000
20220816000000      30.21900000      267.94900000      0.78176222      0.00000000      1.42307497      180.00000000      1.89286807      0.00000000
20220916000000      30.21900000      267.94900000      0.83852208      0.00000000      1.41849627      180.00000000      0.14466433      180.00000000
20221016000000      30.21900000      267.94900000      0.91212918      0.00000000      2.00000612      180.00000000      2.48128541      0.00000000
20221116000000      30.21900000      267.94900000      0.84347990      0.00000000      1.59247043      180.00000000      1.59428281      0.00000000
20221216000000      30.21900000      267.94900000      0.76796641      0.00000000      1.02881715      180.00000000      0.29570382      180.00000000
