Extension/Epoch  Lat(+N,deg)  Lon(+E,deg)  E-Amp(mm)  E-Pha(deg)  N-Amp(mm)  N-Pha(deg)  U-Amp(mm)  U-Pha(deg) 
20191016000000      39.46700000      239.10700000      0.33662595      180.00000000      1.12319037      180.00000000      5.66866120      0.00000000
20191116000000      39.46700000      239.10700000      0.01037651      0.00000000      0.94890606      180.00000000      6.56266784      0.00000000
20191216000000      39.46700000      239.10700000      0.24179462      0.00000000      0.92767852      180.00000000      1.36334171      0.00000000
20200116000000      39.46700000      239.10700000      0.09708503      180.00000000      0.62637561      180.00000000      0.67417866      180.00000000
20200215000000      39.46700000      239.10700000      0.24126113      0.00000000      0.18804168      180.00000000      0.55580942      180.00000000
20200316000000      39.46700000      239.10700000      0.35350137      0.00000000      0.15439190      180.00000000      1.24546634      0.00000000
20200416000000      39.46700000      239.10700000      0.54605507      0.00000000      0.04288080      180.00000000      0.60213258      0.00000000
20200516000000      39.46700000      239.10700000      0.19851392      0.00000000      0.21207585      180.00000000      1.61325617      0.00000000
20200616000000      39.46700000      239.10700000      0.03162457      180.00000000      0.58026497      180.00000000      2.10208399      0.00000000
20200716000000      39.46700000      239.10700000      0.45802182      180.00000000      0.94177270      180.00000000      3.91761320      0.00000000
20200816000000      39.46700000      239.10700000      0.54495306      180.00000000      1.23728313      180.00000000      6.63616837      0.00000000
20200916000000      39.46700000      239.10700000      0.33525646      180.00000000      1.16484852      180.00000000      9.39150657      0.00000000
20201016000000      39.46700000      239.10700000      0.60799582      180.00000000      1.00923270      180.00000000      8.11495105      0.00000000
20201116000000      39.46700000      239.10700000      0.38646830      180.00000000      0.70231509      180.00000000      7.74704692      0.00000000
20201216000000      39.46700000      239.10700000      0.51389597      180.00000000      0.62121082      180.00000000      6.04620954      0.00000000
20210116000000      39.46700000      239.10700000      0.24318500      180.00000000      0.15166924      180.00000000      5.92028951      0.00000000
20210215000000      39.46700000      239.10700000      0.14303039      180.00000000      0.21036124      180.00000000      4.70476544      0.00000000
20210316000000      39.46700000      239.10700000      0.06228388      0.00000000      0.01076268      180.00000000      3.76524012      0.00000000
20210416000000      39.46700000      239.10700000      0.04347169      180.00000000      0.09120998      180.00000000      4.02789714      0.00000000
20210516000000      39.46700000      239.10700000      0.02512741      0.00000000      0.18353824      180.00000000      4.97534329      0.00000000
20210616000000      39.46700000      239.10700000      0.38685232      180.00000000      0.67186375      180.00000000      7.16396983      0.00000000
20210716000000      39.46700000      239.10700000      0.64063394      180.00000000      1.11392494      180.00000000      9.19300042      0.00000000
20210816000000      39.46700000      239.10700000      0.81171509      180.00000000      1.49539623      180.00000000      10.27654478      0.00000000
20210916000000      39.46700000      239.10700000      0.97086557      180.00000000      1.36113279      180.00000000      10.20861802      0.00000000
