Extension/Epoch  Lat(+N,deg)  Lon(+E,deg)  E-Amp(mm)  E-Pha(deg)  N-Amp(mm)  N-Pha(deg)  U-Amp(mm)  U-Pha(deg) 
20210816000000      31.25000000      267.56600000      0.75742825      0.00000000      0.80959260      180.00000000      2.30040811      180.00000000
20210916000000      31.25000000      267.56600000      0.99641613      0.00000000      1.01810976      180.00000000      1.42641423      180.00000000
20211016000000      31.25000000      267.56600000      0.80240505      0.00000000      1.30852275      180.00000000      1.52758956      180.00000000
20211116000000      31.25000000      267.56600000      0.73758826      0.00000000      0.98072617      180.00000000      0.90311809      180.00000000
20211216000000      31.25000000      267.56600000      0.89116102      0.00000000      0.83712012      180.00000000      0.77933199      180.00000000
20220116000000      31.25000000      267.56600000      0.96254680      0.00000000      0.24984971      180.00000000      2.04355458      180.00000000
20220215000000      31.25000000      267.56600000      0.96503832      0.00000000      0.25441369      180.00000000      2.03905746      180.00000000
20220316000000      31.25000000      267.56600000      1.17264558      0.00000000      0.28490684      0.00000000      3.75793101      180.00000000
20220416000000      31.25000000      267.56600000      1.25361331      0.00000000      0.39835668      0.00000000      3.93510081      180.00000000
20220516000000      31.25000000      267.56600000      1.09544615      0.00000000      0.42420486      0.00000000      2.77255866      180.00000000
20220616000000      31.25000000      267.56600000      1.26307595      0.00000000      0.03935625      180.00000000      1.01999585      180.00000000
20220716000000      31.25000000      267.56600000      1.18432814      0.00000000      1.17041901      180.00000000      1.48673013      0.00000000
20220816000000      31.25000000      267.56600000      0.77724630      0.00000000      1.42475542      180.00000000      2.81273503      0.00000000
20220916000000      31.25000000      267.56600000      0.96442225      0.00000000      1.69271296      180.00000000      0.76321803      0.00000000
20221016000000      31.25000000      267.56600000      0.99175502      0.00000000      2.30038518      180.00000000      4.29783789      0.00000000
20221116000000      31.25000000      267.56600000      0.91375253      0.00000000      1.72065922      180.00000000      2.68472059      0.00000000
20221216000000      31.25000000      267.56600000      0.78310048      0.00000000      1.24465118      180.00000000      0.35605711      0.00000000
