Extension/Epoch  Lat(+N,deg)  Lon(+E,deg)  E-Amp(mm)  E-Pha(deg)  N-Amp(mm)  N-Pha(deg)  U-Amp(mm)  U-Pha(deg) 
10.71m-area26      30.32570000      268.89220000      0.02222037      180.00000000      0.00888206      0.00000000      0.06402338      180.00000000
10.71m-area27      30.32570000      268.89220000      0.02672786      180.00000000      0.01015197      0.00000000      0.07891999      180.00000000
10.71m-area28      30.32570000      268.89220000      0.03648761      180.00000000      0.00717728      0.00000000      0.10617018      180.00000000
10.71m-area29      30.32570000      268.89220000      0.04050826      180.00000000      0.00365290      180.00000000      0.11738738      180.00000000
10.71m-area3      30.32570000      268.89220000      0.00172309      180.00000000      0.00357257      0.00000000      0.00997418      180.00000000
10.71m-area30      30.32570000      268.89220000      0.02993145      180.00000000      0.00961697      180.00000000      0.08786788      180.00000000
10.71m-area31      30.32570000      268.89220000      0.02704863      180.00000000      0.00683202      180.00000000      0.07573737      180.00000000
10.71m-area32      30.32570000      268.89220000      0.02038002      180.00000000      0.00420751      180.00000000      0.05502160      180.00000000
10.71m-area33      30.32570000      268.89220000      0.01734760      180.00000000      0.00251629      180.00000000      0.04530518      180.00000000
10.71m-area34      30.32570000      268.89220000      0.01477493      180.00000000      0.00187218      180.00000000      0.03772668      180.00000000
10.71m-area35      30.32570000      268.89220000      0.01335457      180.00000000      0.00178813      180.00000000      0.03356758      180.00000000
10.71m-area36      30.32570000      268.89220000      0.01096881      180.00000000      0.00147171      180.00000000      0.02722107      180.00000000
10.71m-area37      30.32570000      268.89220000      0.01011508      180.00000000      0.00123521      180.00000000      0.02484447      180.00000000
10.71m-area4      30.32570000      268.89220000      0.00195850      180.00000000      0.00380869      0.00000000      0.01067411      180.00000000
10.71m-area5      30.32570000      268.89220000      0.00222967      180.00000000      0.00407521      0.00000000      0.01148100      180.00000000
10.71m-area6      30.32570000      268.89220000      0.00254894      180.00000000      0.00436063      0.00000000      0.01239121      180.00000000
10.71m-area7      30.32570000      268.89220000      0.00309509      180.00000000      0.00495031      0.00000000      0.01423031      180.00000000
10.71m-area8      30.32570000      268.89220000      0.00356440      180.00000000      0.00528183      0.00000000      0.01546103      180.00000000
10.71m-area9      30.32570000      268.89220000      0.00389008      180.00000000      0.00520287      0.00000000      0.01572358      180.00000000
10.87m-area1      30.32570000      268.89220000      0.00139686      180.00000000      0.00315370      0.00000000      0.00885379      180.00000000
10.87m-area10      30.32570000      268.89220000      0.00455427      180.00000000      0.00547699      0.00000000      0.01721854      180.00000000
10.87m-area11      30.32570000      268.89220000      0.00522630      180.00000000      0.00554378      0.00000000      0.01841646      180.00000000
10.87m-area12      30.32570000      268.89220000      0.00587084      180.00000000      0.00524842      0.00000000      0.01904162      180.00000000
10.87m-area13      30.32570000      268.89220000      0.00646955      180.00000000      0.00484927      0.00000000      0.01955897      180.00000000
10.87m-area14      30.32570000      268.89220000      0.00710523      180.00000000      0.00424750      0.00000000      0.02001590      180.00000000
10.87m-area15      30.32570000      268.89220000      0.00729666      180.00000000      0.00346957      0.00000000      0.01953102      180.00000000
10.87m-area16      30.32570000      268.89220000      0.00703262      180.00000000      0.00260282      0.00000000      0.01812465      180.00000000
10.87m-area17      30.32570000      268.89220000      0.00767248      180.00000000      0.00220357      0.00000000      0.01929524      180.00000000
10.87m-area18      30.32570000      268.89220000      0.00803435      180.00000000      0.00168025      0.00000000      0.01984492      180.00000000
10.87m-area19      30.32570000      268.89220000      0.00832259      180.00000000      0.00111457      0.00000000      0.02033071      180.00000000
10.87m-area2      30.32570000      268.89220000      0.00154945      180.00000000      0.00339490      0.00000000      0.00947555      180.00000000
10.87m-area20      30.32570000      268.89220000      0.00981952      180.00000000      0.00142887      0.00000000      0.02413913      180.00000000
10.87m-area21      30.32570000      268.89220000      0.01061379      180.00000000      0.00169052      0.00000000      0.02634799      180.00000000
10.87m-area22      30.32570000      268.89220000      0.01269520      180.00000000      0.00250345      0.00000000      0.03206794      180.00000000
10.87m-area23      30.32570000      268.89220000      0.01356785      180.00000000      0.00349765      0.00000000      0.03519202      180.00000000
10.87m-area24      30.32570000      268.89220000      0.01527731      180.00000000      0.00506129      0.00000000      0.04107657      180.00000000
10.87m-area25      30.32570000      268.89220000      0.01774759      180.00000000      0.00666489      0.00000000      0.04940737      180.00000000
10.87m-area26      30.32570000      268.89220000      0.02255232      180.00000000      0.00901475      0.00000000      0.06497984      180.00000000
10.87m-area27      30.32570000      268.89220000      0.02712715      180.00000000      0.01030363      0.00000000      0.08009900      180.00000000
10.87m-area28      30.32570000      268.89220000      0.03703271      180.00000000      0.00728451      0.00000000      0.10775629      180.00000000
10.87m-area29      30.32570000      268.89220000      0.04111342      180.00000000      0.00370747      180.00000000      0.11914106      180.00000000
10.87m-area3      30.32570000      268.89220000      0.00174883      180.00000000      0.00362594      0.00000000      0.01012319      180.00000000
10.87m-area30      30.32570000      268.89220000      0.03037860      180.00000000      0.00976064      180.00000000      0.08918057      180.00000000
10.87m-area31      30.32570000      268.89220000      0.02745271      180.00000000      0.00693409      180.00000000      0.07686884      180.00000000
10.87m-area32      30.32570000      268.89220000      0.02068448      180.00000000      0.00427037      180.00000000      0.05584359      180.00000000
10.87m-area33      30.32570000      268.89220000      0.01760676      180.00000000      0.00255388      180.00000000      0.04598201      180.00000000
10.87m-area34      30.32570000      268.89220000      0.01499565      180.00000000      0.00190014      180.00000000      0.03829030      180.00000000
10.87m-area35      30.32570000      268.89220000      0.01355408      180.00000000      0.00181484      180.00000000      0.03406906      180.00000000
10.87m-area36      30.32570000      268.89220000      0.01113268      180.00000000      0.00149370      180.00000000      0.02762774      180.00000000
10.87m-area37      30.32570000      268.89220000      0.01026619      180.00000000      0.00125367      180.00000000      0.02521563      180.00000000
10.87m-area4      30.32570000      268.89220000      0.00198776      180.00000000      0.00386559      0.00000000      0.01083357      180.00000000
10.87m-area5      30.32570000      268.89220000      0.00226298      180.00000000      0.00413609      0.00000000      0.01165252      180.00000000
10.87m-area6      30.32570000      268.89220000      0.00258702      180.00000000      0.00442577      0.00000000      0.01257632      180.00000000
10.87m-area7      30.32570000      268.89220000      0.00314133      180.00000000      0.00502426      0.00000000      0.01444290      180.00000000
10.87m-area8      30.32570000      268.89220000      0.00361765      180.00000000      0.00536073      0.00000000      0.01569201      180.00000000
10.87m-area9      30.32570000      268.89220000      0.00394820      180.00000000      0.00528060      0.00000000      0.01595848      180.00000000
4.28m-area1      30.32570000      268.89220000      0.00055001      180.00000000      0.00124175      0.00000000      0.00348613      180.00000000
4.28m-area10      30.32570000      268.89220000      0.00179322      180.00000000      0.00215653      0.00000000      0.00677970      180.00000000
4.28m-area11      30.32570000      268.89220000      0.00205783      180.00000000      0.00218283      0.00000000      0.00725138      180.00000000
4.28m-area12      30.32570000      268.89220000      0.00231161      180.00000000      0.00206654      0.00000000      0.00749753      180.00000000
4.28m-area13      30.32570000      268.89220000      0.00254735      180.00000000      0.00190937      0.00000000      0.00770123      180.00000000
4.28m-area14      30.32570000      268.89220000      0.00279764      180.00000000      0.00167243      0.00000000      0.00788114      180.00000000
4.28m-area15      30.32570000      268.89220000      0.00287302      180.00000000      0.00136612      0.00000000      0.00769023      180.00000000
4.28m-area16      30.32570000      268.89220000      0.00276905      180.00000000      0.00102485      0.00000000      0.00713648      180.00000000
