Extension/Epoch  Lat(+N,deg)  Lon(+E,deg)  E-Amp(mm)  E-Pha(deg)  N-Amp(mm)  N-Pha(deg)  U-Amp(mm)  U-Pha(deg) 
20210816000000      30.39600000      268.89300000      0.65697828      0.00000000      0.69587510      180.00000000      2.52970995      180.00000000
20210916000000      30.39600000      268.89300000      0.80852342      0.00000000      0.78123949      180.00000000      2.12761693      180.00000000
20211016000000      30.39600000      268.89300000      0.65571718      0.00000000      0.96132245      180.00000000      2.42463772      180.00000000
20211116000000      30.39600000      268.89300000      0.58353214      0.00000000      0.77380073      180.00000000      1.59214752      180.00000000
20211216000000      30.39600000      268.89300000      0.69649200      0.00000000      0.64481989      180.00000000      1.49358712      180.00000000
20220116000000      30.39600000      268.89300000      0.69837967      0.00000000      0.12517439      180.00000000      2.20798261      180.00000000
20220215000000      30.39600000      268.89300000      0.77758451      0.00000000      0.04523163      180.00000000      2.50137066      180.00000000
20220316000000      30.39600000      268.89300000      0.80825805      0.00000000      0.33721412      0.00000000      3.45227433      180.00000000
20220416000000      30.39600000      268.89300000      0.87767487      0.00000000      0.40003366      0.00000000      3.38419880      180.00000000
20220516000000      30.39600000      268.89300000      0.85256900      0.00000000      0.24156114      0.00000000      2.33590654      180.00000000
20220616000000      30.39600000      268.89300000      0.91305138      0.00000000      0.28621599      180.00000000      0.86395658      180.00000000
20220716000000      30.39600000      268.89300000      1.05230752      0.00000000      1.06638991      180.00000000      0.25160239      0.00000000
20220816000000      30.39600000      268.89300000      0.83622458      0.00000000      1.40669711      180.00000000      1.70703625      0.00000000
20220916000000      30.39600000      268.89300000      0.74710266      0.00000000      1.43494024      180.00000000      0.31846998      180.00000000
20221016000000      30.39600000      268.89300000      0.98059674      0.00000000      1.96549688      180.00000000      2.06574476      0.00000000
20221116000000      30.39600000      268.89300000      0.84864928      0.00000000      1.57700331      180.00000000      1.31519748      0.00000000
20221216000000      30.39600000      268.89300000      0.77020941      0.00000000      1.05390277      180.00000000      0.55953004      180.00000000
