Extension/Epoch  Lat(+N,deg)  Lon(+E,deg)  E-Amp(mm)  E-Pha(deg)  N-Amp(mm)  N-Pha(deg)  U-Amp(mm)  U-Pha(deg) 
20210816000000      30.28700000      268.76300000      0.45840611      0.00000000      1.50958973      180.00000000      3.93369188      180.00000000
20210916000000      30.28700000      268.76300000      0.78097693      0.00000000      1.53455687      180.00000000      4.11993526      180.00000000
20211016000000      30.28700000      268.76300000      0.75451062      0.00000000      1.91352581      180.00000000      4.62401704      180.00000000
20211116000000      30.28700000      268.76300000      0.68710690      0.00000000      1.59635165      180.00000000      3.58040459      180.00000000
20211216000000      30.28700000      268.76300000      0.78146187      0.00000000      1.26299496      180.00000000      2.91707264      180.00000000
20220116000000      30.28700000      268.76300000      0.91590834      0.00000000      0.67824079      180.00000000      3.83976735      180.00000000
20220215000000      30.28700000      268.76300000      0.77937390      0.00000000      0.59385811      180.00000000      4.22292236      180.00000000
20220316000000      30.28700000      268.76300000      0.81242873      0.00000000      0.24763248      180.00000000      4.60801752      180.00000000
20220416000000      30.28700000      268.76300000      0.82682815      0.00000000      0.12732563      180.00000000      4.34873679      180.00000000
20220516000000      30.28700000      268.76300000      0.82539139      0.00000000      0.24869372      180.00000000      3.26065387      180.00000000
20220616000000      30.28700000      268.76300000      1.07449978      0.00000000      0.86224323      180.00000000      2.08760484      180.00000000
20220716000000      30.28700000      268.76300000      1.05618294      0.00000000      1.74412740      180.00000000      1.19957182      180.00000000
20220816000000      30.28700000      268.76300000      0.76078136      0.00000000      1.97593175      180.00000000      0.59544082      0.00000000
20220916000000      30.28700000      268.76300000      0.62885945      0.00000000      2.21769726      180.00000000      2.39818864      180.00000000
20221016000000      30.28700000      268.76300000      0.87455692      0.00000000      2.65004490      180.00000000      0.64406941      0.00000000
20221116000000      30.28700000      268.76300000      1.09089993      0.00000000      2.18937721      180.00000000      0.38964617      180.00000000
20221216000000      30.28700000      268.76300000      0.89796913      0.00000000      1.58198244      180.00000000      2.45047090      180.00000000
