Extension/Epoch  Lat(+N,deg)  Lon(+E,deg)  E-Amp(mm)  E-Pha(deg)  N-Amp(mm)  N-Pha(deg)  U-Amp(mm)  U-Pha(deg) 
20191016000000      44.58500000      235.93800000      0.88471506      180.00000000      1.96081740      180.00000000      4.95114508      0.00000000
20191116000000      44.58500000      235.93800000      0.58814811      180.00000000      1.68491621      180.00000000      4.81574571      0.00000000
20191216000000      44.58500000      235.93800000      0.01794960      0.00000000      1.67030372      180.00000000      2.06722072      0.00000000
20200116000000      44.58500000      235.93800000      0.15445247      0.00000000      1.49639045      180.00000000      1.16700837      180.00000000
20200215000000      44.58500000      235.93800000      0.58885760      0.00000000      1.01460090      180.00000000      2.00599237      180.00000000
20200316000000      44.58500000      235.93800000      0.32452142      0.00000000      0.86174588      180.00000000      0.52284557      180.00000000
20200416000000      44.58500000      235.93800000      0.60573428      0.00000000      0.71533215      180.00000000      0.77136336      180.00000000
20200516000000      44.58500000      235.93800000      0.24445852      0.00000000      0.92890883      180.00000000      0.02622870      0.00000000
20200616000000      44.58500000      235.93800000      0.10976417      180.00000000      1.33583301      180.00000000      0.07270591      0.00000000
20200716000000      44.58500000      235.93800000      0.69962830      180.00000000      1.65607451      180.00000000      1.64136381      0.00000000
20200816000000      44.58500000      235.93800000      1.15349725      180.00000000      1.89533278      180.00000000      4.79168536      0.00000000
20200916000000      44.58500000      235.93800000      1.33497718      180.00000000      1.70859119      180.00000000      7.53475049      0.00000000
20201016000000      44.58500000      235.93800000      1.17919637      180.00000000      1.49534483      180.00000000      4.69736177      0.00000000
20201116000000      44.58500000      235.93800000      0.72189185      180.00000000      1.22495114      180.00000000      3.63743484      0.00000000
20201216000000      44.58500000      235.93800000      0.61073302      180.00000000      1.21421778      180.00000000      1.44019377      0.00000000
20210116000000      44.58500000      235.93800000      0.11426015      180.00000000      0.77089900      180.00000000      0.54940512      0.00000000
20210215000000      44.58500000      235.93800000      0.06395004      0.00000000      0.82877761      180.00000000      0.12581870      0.00000000
20210316000000      44.58500000      235.93800000      0.32141655      0.00000000      0.55959485      180.00000000      1.33176225      180.00000000
20210416000000      44.58500000      235.93800000      0.03838427      0.00000000      0.61547048      180.00000000      0.87581760      180.00000000
20210516000000      44.58500000      235.93800000      0.13932001      180.00000000      0.74033932      180.00000000      0.79187190      0.00000000
20210616000000      44.58500000      235.93800000      0.66521196      180.00000000      1.20177201      180.00000000      2.51718243      0.00000000
20210716000000      44.58500000      235.93800000      1.14375554      180.00000000      1.66845118      180.00000000      4.84637566      0.00000000
20210816000000      44.58500000      235.93800000      1.70540605      180.00000000      2.05700372      180.00000000      6.77379949      0.00000000
20210916000000      44.58500000      235.93800000      1.69328264      180.00000000      1.87466174      180.00000000      6.08593889      0.00000000
